Lugar_de_la_estacion;Nombre_de_estacion;Numero_de_estacion;LocalX;LocalY;Nivel_de_referencia;Nombre_de_parametro;Tipo_de_parametro;Nombre_del_tipo_de_parametro;Nombre_de_serie_de_tiempo;Unidad_de_serie_de_tiempo;GlobalX;GlobalY;Longitud;Latitud;Fecha;Tiempo;Valor_Hm3;Estado_del_valor;Vol_Entrada;Vol_Embalsado;Vol_Salida
;ITOIZ;9875;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-1.360206;42.800942;14/06/2019;00:00:00;0.78;101. calc;0.78;172.92;0.22
;ITOIZ;9875;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-1.360206;42.800942;15/06/2019;00:00:00;0.77;101. calc;0.77;172.92;0.22
;GRADO I;9847;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.234242;42.151079;01/06/2019;00:00:00;4.97;80 (Suficiente). calc;4.97;172.92;0.22
;GRADO I;9847;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.234242;42.151079;02/06/2019;00:00:00;3.55;80 (Suficiente). calc;3.55;172.92;0.22
;GRADO I;9847;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.234242;42.151079;03/06/2019;00:00:00;4.73;80 (Suficiente). calc;4.73;172.92;0.22
;GRADO I;9847;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.234242;42.151079;04/06/2019;00:00:00;6.21;80 (Suficiente). calc;6.21;172.92;0.22
;GRADO I;9847;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.234242;42.151079;05/06/2019;00:00:00;4.93;80 (Suficiente). calc;4.93;172.92;0.22
;GRADO I;9847;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.234242;42.151079;06/06/2019;00:00:00;5.28;80 (Suficiente). calc;5.28;172.92;0.22
;GRADO I;9847;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.234242;42.151079;07/06/2019;00:00:00;5.97;80 (Suficiente). calc;5.97;172.92;0.22
;GRADO I;9847;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.234242;42.151079;08/06/2019;00:00:00;5.85;80 (Suficiente). calc;5.85;172.92;0.22
;GRADO I;9847;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.234242;42.151079;09/06/2019;00:00:00;3.37;80 (Suficiente). calc;3.37;172.92;0.22
;GRADO I;9847;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.234242;42.151079;10/06/2019;00:00:00;2.50;80 (Suficiente). calc;2.50;172.92;0.22
;GRADO I;9847;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.234242;42.151079;11/06/2019;00:00:00;4.05;80 (Suficiente). calc;4.05;172.92;0.22
;GRADO I;9847;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.234242;42.151079;12/06/2019;00:00:00;3.80;80 (Suficiente). calc;3.80;172.92;0.22
;GRADO I;9847;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.234242;42.151079;13/06/2019;00:00:00;4.79;80 (Suficiente). calc;4.79;172.92;0.22
;GRADO I;9847;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.234242;42.151079;14/06/2019;00:00:00;5.10;80 (Suficiente). calc;5.10;172.92;0.22
;GRADO I;9847;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.234242;42.151079;15/06/2019;00:00:00;2.87;80 (Suficiente). calc;2.87;172.92;0.22
;CANELLES;9851;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.611262;41.976356;01/06/2019;00:00:00;1.47;80 (Suficiente). calc;1.47;172.92;0.22
;CANELLES;9851;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.611262;41.976356;02/06/2019;00:00:00;1.41;80 (Suficiente). calc;1.41;172.92;0.22
;CANELLES;9851;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.611262;41.976356;03/06/2019;00:00:00;1.33;80 (Suficiente). calc;1.33;172.92;0.22
;CANELLES;9851;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.611262;41.976356;04/06/2019;00:00:00;1.20;80 (Suficiente). calc;1.20;172.92;0.22
;CANELLES;9851;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.611262;41.976356;05/06/2019;00:00:00;1.22;80 (Suficiente). calc;1.22;172.92;0.22
;CANELLES;9851;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.611262;41.976356;06/06/2019;00:00:00;1.40;80 (Suficiente). calc;1.40;172.92;0.22
;CANELLES;9851;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.611262;41.976356;07/06/2019;00:00:00;1.18;80 (Suficiente). calc;1.18;172.92;0.22
;CANELLES;9851;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.611262;41.976356;08/06/2019;00:00:00;1.69;80 (Suficiente). calc;1.69;172.92;0.22
;CANELLES;9851;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.611262;41.976356;09/06/2019;00:00:00;1.31;80 (Suficiente). calc;1.31;172.92;0.22
;CANELLES;9851;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.611262;41.976356;10/06/2019;00:00:00;0.99;80 (Suficiente). calc;0.99;172.92;0.22
;CANELLES;9851;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.611262;41.976356;11/06/2019;00:00:00;1.95;80 (Suficiente). calc;1.95;172.92;0.22
;CANELLES;9851;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.611262;41.976356;12/06/2019;00:00:00;1.95;80 (Suficiente). calc;1.95;172.92;0.22
;CANELLES;9851;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.611262;41.976356;13/06/2019;00:00:00;1.34;80 (Suficiente). calc;1.34;172.92;0.22
;CANELLES;9851;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.611262;41.976356;14/06/2019;00:00:00;1.70;80 (Suficiente). calc;1.70;172.92;0.22
;CANELLES;9851;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.611262;41.976356;15/06/2019;00:00:00;0.83;80 (Suficiente). calc;0.83;172.92;0.22
;LLAUSET;9866;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.694603;42.581023;01/06/2019;00:00:00;0.06;101. calc;0.06;172.92;0.22
;LLAUSET;9866;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.694603;42.581023;02/06/2019;00:00:00;0.07;101. calc;0.07;172.92;0.22
;LLAUSET;9866;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.694603;42.581023;03/06/2019;00:00:00;0.07;101. calc;0.07;172.92;0.22
;LLAUSET;9866;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.694603;42.581023;04/06/2019;00:00:00;0.08;101. calc;0.08;172.92;0.22
;LLAUSET;9866;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.694603;42.581023;05/06/2019;00:00:00;0.09;101. calc;0.09;172.92;0.22
;LLAUSET;9866;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.694603;42.581023;06/06/2019;00:00:00;0.10;101. calc;0.10;172.92;0.22
;LLAUSET;9866;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.694603;42.581023;07/06/2019;00:00:00;0.27;101. calc;0.27;172.92;0.22
;LLAUSET;9866;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.694603;42.581023;08/06/2019;00:00:00;0.70;101. calc;0.70;172.92;0.22
;LLAUSET;9866;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.694603;42.581023;09/06/2019;00:00:00;0.17;101. calc;0.17;172.92;0.22
;LLAUSET;9866;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.694603;42.581023;10/06/2019;00:00:00;0.05;101. calc;0.05;172.92;0.22
;LLAUSET;9866;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.694603;42.581023;11/06/2019;00:00:00;0.28;101. calc;0.28;172.92;0.22
;LLAUSET;9866;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.694603;42.581023;12/06/2019;00:00:00;0.06;101. calc;0.06;172.92;0.22
;LLAUSET;9866;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.694603;42.581023;13/06/2019;00:00:00;0.05;101. calc;0.05;172.92;0.22
;LLAUSET;9866;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.694603;42.581023;14/06/2019;00:00:00;0.03;101. calc;0.03;172.92;0.22
;LLAUSET;9866;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.694603;42.581023;15/06/2019;00:00:00;0.05;101. calc;0.05;172.92;0.22
;TALARN O TREMP;9858;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.912695;42.179859;01/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;TALARN O TREMP;9858;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.912695;42.179859;02/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;TALARN O TREMP;9858;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.912695;42.179859;03/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;TALARN O TREMP;9858;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.912695;42.179859;04/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;TALARN O TREMP;9858;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.912695;42.179859;05/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;TALARN O TREMP;9858;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.912695;42.179859;06/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;TALARN O TREMP;9858;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.912695;42.179859;07/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;TALARN O TREMP;9858;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.912695;42.179859;08/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;TALARN O TREMP;9858;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.912695;42.179859;09/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;TALARN O TREMP;9858;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.912695;42.179859;10/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;TALARN O TREMP;9858;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.912695;42.179859;11/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;TALARN O TREMP;9858;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.912695;42.179859;12/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;TALARN O TREMP;9858;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.912695;42.179859;13/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;TALARN O TREMP;9858;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.912695;42.179859;14/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;TALARN O TREMP;9858;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.912695;42.179859;15/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;SANTOLEA;9818;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.317476;40.772984;01/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;SANTOLEA;9818;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.317476;40.772984;02/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;SANTOLEA;9818;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.317476;40.772984;03/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;SANTOLEA;9818;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.317476;40.772984;04/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;SANTOLEA;9818;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.317476;40.772984;05/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;SANTOLEA;9818;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.317476;40.772984;06/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;SANTOLEA;9818;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.317476;40.772984;07/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;SANTOLEA;9818;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.317476;40.772984;08/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;SANTOLEA;9818;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.317476;40.772984;09/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;SANTOLEA;9818;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.317476;40.772984;10/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;SANTOLEA;9818;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.317476;40.772984;11/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;SANTOLEA;9818;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.317476;40.772984;12/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;SANTOLEA;9818;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.317476;40.772984;13/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;SANTOLEA;9818;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.317476;40.772984;14/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;SANTOLEA;9818;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.317476;40.772984;15/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ALTO CALDARÉS ( SISTEMA );9834;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.239058;42.755796;01/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ALTO CALDARÉS ( SISTEMA );9834;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.239058;42.755796;02/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ALTO CALDARÉS ( SISTEMA );9834;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.239058;42.755796;03/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ALTO CALDARÉS ( SISTEMA );9834;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.239058;42.755796;04/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ALTO CALDARÉS ( SISTEMA );9834;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.239058;42.755796;05/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ALTO CALDARÉS ( SISTEMA );9834;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.239058;42.755796;06/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ALTO CALDARÉS ( SISTEMA );9834;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.239058;42.755796;07/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ALTO CALDARÉS ( SISTEMA );9834;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.239058;42.755796;08/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ALTO CALDARÉS ( SISTEMA );9834;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.239058;42.755796;09/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ALTO CALDARÉS ( SISTEMA );9834;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.239058;42.755796;10/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ALTO CALDARÉS ( SISTEMA );9834;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.239058;42.755796;11/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ALTO CALDARÉS ( SISTEMA );9834;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.239058;42.755796;12/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ALTO CALDARÉS ( SISTEMA );9834;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.239058;42.755796;13/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ALTO CALDARÉS ( SISTEMA );9834;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.239058;42.755796;14/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ALTO CALDARÉS ( SISTEMA );9834;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.239058;42.755796;15/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ESCARRA ( SISTEMA );9832;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.352983;42.745926;01/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ESCARRA ( SISTEMA );9832;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.352983;42.745926;02/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ESCARRA ( SISTEMA );9832;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.352983;42.745926;03/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ESCARRA ( SISTEMA );9832;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.352983;42.745926;04/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ESCARRA ( SISTEMA );9832;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.352983;42.745926;05/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ESCARRA ( SISTEMA );9832;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.352983;42.745926;06/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ESCARRA ( SISTEMA );9832;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.352983;42.745926;07/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ESCARRA ( SISTEMA );9832;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.352983;42.745926;08/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ESCARRA ( SISTEMA );9832;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.352983;42.745926;09/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ESCARRA ( SISTEMA );9832;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.352983;42.745926;10/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ESCARRA ( SISTEMA );9832;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.352983;42.745926;11/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ESCARRA ( SISTEMA );9832;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.352983;42.745926;12/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ESCARRA ( SISTEMA );9832;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.352983;42.745926;13/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ESCARRA ( SISTEMA );9832;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.352983;42.745926;14/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ESCARRA ( SISTEMA );9832;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.352983;42.745926;15/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;AGUAS LIMPIAS ( SISTEMA );9833;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.327024;42.788465;01/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;AGUAS LIMPIAS ( SISTEMA );9833;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.327024;42.788465;02/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;AGUAS LIMPIAS ( SISTEMA );9833;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.327024;42.788465;03/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;AGUAS LIMPIAS ( SISTEMA );9833;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.327024;42.788465;04/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;AGUAS LIMPIAS ( SISTEMA );9833;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.327024;42.788465;05/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;AGUAS LIMPIAS ( SISTEMA );9833;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.327024;42.788465;06/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;AGUAS LIMPIAS ( SISTEMA );9833;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.327024;42.788465;07/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;AGUAS LIMPIAS ( SISTEMA );9833;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.327024;42.788465;08/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;AGUAS LIMPIAS ( SISTEMA );9833;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.327024;42.788465;09/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;AGUAS LIMPIAS ( SISTEMA );9833;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.327024;42.788465;10/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;AGUAS LIMPIAS ( SISTEMA );9833;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.327024;42.788465;11/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;AGUAS LIMPIAS ( SISTEMA );9833;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.327024;42.788465;12/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;AGUAS LIMPIAS ( SISTEMA );9833;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.327024;42.788465;13/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;AGUAS LIMPIAS ( SISTEMA );9833;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.327024;42.788465;14/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;AGUAS LIMPIAS ( SISTEMA );9833;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-0.327024;42.788465;15/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ALBIÑA;9826;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-2.630093;42.992885;01/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ALBIÑA;9826;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-2.630093;42.992885;02/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ALBIÑA;9826;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-2.630093;42.992885;03/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ALBIÑA;9826;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-2.630093;42.992885;04/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ALBIÑA;9826;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-2.630093;42.992885;05/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ALBIÑA;9826;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-2.630093;42.992885;06/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ALBIÑA;9826;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-2.630093;42.992885;07/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ALBIÑA;9826;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-2.630093;42.992885;08/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ALBIÑA;9826;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-2.630093;42.992885;09/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ALBIÑA;9826;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-2.630093;42.992885;10/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ALBIÑA;9826;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-2.630093;42.992885;11/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ALBIÑA;9826;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-2.630093;42.992885;12/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ALBIÑA;9826;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-2.630093;42.992885;13/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ALBIÑA;9826;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-2.630093;42.992885;14/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;ALBIÑA;9826;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;-2.630093;42.992885;15/06/2019;00:00:00;0;faltante (M);0;172.92;0.22
;CAMARASA;9860;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.887195;41.908298;01/06/2019;00:00:00;1.92;101. calc;1.92;172.92;0.22
;CAMARASA;9860;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.887195;41.908298;02/06/2019;00:00:00;0.97;101. calc;0.97;172.92;0.22
;CAMARASA;9860;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.887195;41.908298;03/06/2019;00:00:00;0.49;101. calc;0.49;172.92;0.22
;CAMARASA;9860;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.887195;41.908298;04/06/2019;00:00:00;4.01;101. calc;4.01;172.92;0.22
;CAMARASA;9860;0;0;0;Volumen Embalse;V;Volumen;Cmd-3;Hm3;0;0;0.887195;41.908298;05/06/2019;00:00:00;1.80;101. calc;1.80;172.92;0.22
